"","DateTime","GAVI_waterTempAve","COLM_WaterTempAve","Baro_kpa","BaroTemp_c"
"2033",2021-07-09 14:15:00,9.21725,7.481,62.3643,6.994
"2034",2021-07-09 14:30:00,9.3355,7.5315,62.3572,6.988
"2035",2021-07-09 14:45:00,9.37025,7.582,62.3387,6.981
"2036",2021-07-09 15:00:00,9.3565,7.582,62.3363,6.975
"2037",2021-07-09 15:15:00,9.3645,7.582,62.3258,6.971
"2038",2021-07-09 15:30:00,9.3005,7.582,62.3142,6.966
"2039",2021-07-09 15:45:00,9.28,7.632,62.3132,6.963
"2040",2021-07-09 16:00:00,9.23875,7.632,62.3203,6.959
"2041",2021-07-09 16:15:00,9.13675,7.632,62.3098,6.955
"2042",2021-07-09 16:30:00,9.0755,7.582,62.3181,6.951
"2043",2021-07-09 16:45:00,8.96025,7.5315,62.3075,6.948
"2044",2021-07-09 17:00:00,8.82375,7.481,62.3266,6.944
"2045",2021-07-09 17:15:00,8.66125,7.481,62.3402,6.941
"2046",2021-07-09 17:30:00,8.56275,7.431,62.337,6.939
"2047",2021-07-09 17:45:00,8.46175,7.381,62.3304,6.936
"2048",2021-07-09 18:00:00,8.35925,7.3305,62.3581,6.933
"2049",2021-07-09 18:15:00,8.259,7.28,62.356,6.932
"2050",2021-07-09 18:30:00,8.1325,7.2295,62.3699,6.929
"2051",2021-07-09 18:45:00,8.08325,7.179,62.3796,6.927
"2052",2021-07-09 19:00:00,7.9875,7.129,62.3806,6.925
"2053",2021-07-09 19:15:00,7.91725,7.079,62.3956,6.923
"2054",2021-07-09 19:30:00,7.85,7.079,62.4036,6.921
"2055",2021-07-09 19:45:00,7.78125,6.978,62.4172,6.919
"2056",2021-06-18 11:00:00,NA,7.079,62.6085,21.862
"2057",2021-06-18 11:00:00,NA,7.079,62.6251,18.568
"2058",2021-06-18 11:15:00,NA,7.28,62.5347,10.802
"2059",2021-06-25 10:15:00,NA,6.471,62.5262,7.247
"2060",2021-07-02 09:45:00,NA,5.552,62.6518,10.577
"2061",2021-07-09 10:15:00,NA,6.7245,62.4412,16.494
"2062",2021-07-09 10:30:00,NA,6.826,62.5302,22.179
"2063",2021-07-09 10:45:00,NA,6.877,62.5323,28.559
"2064",2021-07-09 11:00:00,NA,6.9275,62.5075,31.085
"2065",2021-07-09 11:15:00,NA,6.9275,NA,NA
"2066",2021-07-09 11:30:00,NA,6.978,62.4975,10.234
