OBJECTID,pointid,FloAccu,lat,lon,ele
573,173181,364,-0.33540516,-78.21403068,3930
574,173182,220810,-0.33540514,-78.21397682,3930
575,173183,483,-0.33540507,-78.21373446,3933
576,173184,481,-0.33540506,-78.21370753,3933
577,173283,501,-0.3354324,-78.21451538,3931
578,173284,221299,-0.33543228,-78.21408453,3930
579,173285,221193,-0.33543227,-78.2140576,3930
580,173286,220827,-0.33543227,-78.21403067,3930
581,173287,220826,-0.33543226,-78.21400374,3930
582,173288,479,-0.33543217,-78.2136806,3933
583,173289,476,-0.33543216,-78.21365367,3933
584,173382,544,-0.33545951,-78.21448845,3930
585,173383,221330,-0.3354594,-78.21411145,3929
586,173384,463,-0.33545927,-78.21365366,3934
587,173480,545,-0.33548662,-78.21448844,3930
588,173481,221331,-0.33548652,-78.21413837,3929
589,173482,462,-0.33548638,-78.21365365,3934
590,173575,549,-0.33551372,-78.2144615,3929
591,173576,221466,-0.33551363,-78.21416529,3929
592,173577,461,-0.33551349,-78.21365364,3935
593,173666,550,-0.33554083,-78.2144615,3929
594,173667,221525,-0.33554076,-78.21421914,3928
595,173668,221524,-0.33554075,-78.21419221,3928
596,173669,460,-0.3355406,-78.21365364,3935
597,173759,571,-0.33556793,-78.21443456,3928
598,173760,221533,-0.33556788,-78.21424606,3928
599,173761,459,-0.33556771,-78.21365363,3936
600,173848,659,-0.33559505,-78.21446148,3928
601,173849,221560,-0.335595,-78.21429991,3928
602,173850,221536,-0.33559499,-78.21427298,3928
603,173851,458,-0.33559482,-78.21365362,3936
604,173948,668,-0.33562216,-78.2144884,3928
605,173949,221563,-0.33562212,-78.21432683,3928
606,173950,455,-0.33562192,-78.21362668,3937
607,174034,687,-0.33564928,-78.21451532,3928
608,174035,221566,-0.33564924,-78.21435375,3928
609,174036,376,-0.33564902,-78.21359975,3938
610,174149,309,-0.33567657,-78.21513467,3919
611,174150,693,-0.3356764,-78.21454224,3928
612,174151,221569,-0.33567635,-78.21438067,3928
613,174152,374,-0.33567612,-78.21357281,3939
614,174254,310,-0.33570368,-78.21513467,3919
615,174255,695,-0.33570352,-78.21456916,3928
616,174256,221572,-0.33570347,-78.21440759,3928
617,174257,372,-0.33570322,-78.21354588,3940
618,174364,378,-0.3357308,-78.21516159,3918
619,174365,377,-0.33573079,-78.21513466,3918
620,174366,696,-0.33573063,-78.21459608,3928
621,174367,221582,-0.3357306,-78.21446144,3928
622,174368,221575,-0.33573059,-78.21443451,3928
623,174369,370,-0.33573032,-78.21351894,3941
624,174370,369,-0.33573032,-78.21349201,3941
625,174482,380,-0.33575791,-78.21518851,3917
626,174483,802,-0.33575775,-78.21462301,3928
627,174484,221586,-0.33575771,-78.21448836,3928
628,174572,837,-0.33578488,-78.21470378,3927
629,174573,805,-0.33578488,-78.21467686,3927
630,174574,804,-0.33578487,-78.21464993,3927
631,174575,222011,-0.33578485,-78.21459607,3928
632,174576,221997,-0.33578485,-78.21456914,3928
633,174577,221786,-0.33578484,-78.21454221,3928
634,174578,221785,-0.33578483,-78.21451528,3928
635,174683,395,-0.33581214,-78.21521542,3916
636,174684,840,-0.335812,-78.2147307,3926
637,174685,222039,-0.33581197,-78.21462299,3927
638,174769,403,-0.33583925,-78.21521541,3915
639,174770,843,-0.33583912,-78.21475763,3925
640,174771,222043,-0.3358391,-78.21467684,3927
641,174772,222041,-0.33583909,-78.21464991,3927
642,174863,404,-0.33586636,-78.2152154,3915
643,174864,848,-0.33586624,-78.21481148,3923
644,174865,846,-0.33586624,-78.21478455,3924
645,174866,222045,-0.33586621,-78.21470376,3926
646,174925,425,-0.33589347,-78.2152154,3914
647,174926,849,-0.33589336,-78.2148384,3922
648,174927,222046,-0.33589333,-78.21473068,3926
649,174988,426,-0.33592058,-78.21521539,3914
650,174989,904,-0.33592048,-78.21486532,3920
651,174990,222047,-0.33592045,-78.2147576,3924
652,175053,441,-0.33594769,-78.21521538,3913
653,175054,910,-0.33594759,-78.21486531,3919
654,175055,222048,-0.33594757,-78.21478452,3922
655,175122,442,-0.3359748,-78.21521537,3913
656,175123,912,-0.33597471,-78.21489223,3918
657,175124,222049,-0.33597468,-78.21481144,3920
658,114172,497,-0.31962164,-78.19321943,4313
659,114259,649,-0.31964881,-78.19346177,4303
660,114260,541,-0.31964881,-78.19343485,4304
661,114261,536,-0.3196488,-78.19340792,4305
662,114262,526,-0.31964879,-78.19338099,4306
663,114263,523,-0.31964878,-78.19335406,4307
664,114264,512,-0.31964878,-78.19332713,4308
665,114265,507,-0.31964877,-78.19330021,4309
666,114266,503,-0.31964876,-78.19327328,4310
667,114267,500,-0.31964875,-78.19324635,4311
668,114388,656,-0.31967595,-78.19356948,4299
669,114389,654,-0.31967594,-78.19354255,4300
670,114390,652,-0.31967594,-78.19351562,4301
671,114391,650,-0.31967593,-78.1934887,4302
672,114449,660,-0.31970308,-78.19362333,4297
673,114450,658,-0.31970307,-78.1935964,4298
674,114527,664,-0.3197302,-78.19367718,4295
675,114528,662,-0.31973019,-78.19365025,4296
676,114600,666,-0.31975732,-78.1937041,4294
677,114668,340,-0.31978566,-78.19820109,4249
678,114669,668,-0.31978443,-78.19373102,4293
679,114742,350,-0.31981277,-78.19820109,4249
680,114743,670,-0.31981155,-78.19375794,4292
681,114840,351,-0.31983988,-78.19820108,4249
682,114841,687,-0.31983867,-78.19381179,4291
683,114842,686,-0.31983867,-78.19378486,4291
684,114907,352,-0.31986699,-78.19820107,4249
685,114908,693,-0.31986581,-78.19389257,4289
686,114909,690,-0.3198658,-78.19386564,4290
687,114910,689,-0.31986579,-78.19383871,4290
688,115002,353,-0.3198941,-78.19820106,4249
689,115003,696,-0.31989292,-78.19391949,4289
690,115069,354,-0.31992121,-78.19820106,4249
691,115070,718,-0.31992004,-78.19394641,4288
692,115187,355,-0.31994832,-78.19820105,4249
693,115188,320,-0.31994816,-78.19760863,4250
694,115189,722,-0.31994716,-78.19397333,4288
695,115260,356,-0.31997543,-78.19820104,4249
696,115261,322,-0.31997527,-78.19760862,4250
697,115262,726,-0.31997427,-78.19400025,4287
698,115322,423,-0.32000254,-78.19820104,4248
699,115323,323,-0.32000237,-78.19760861,4250
700,115324,796,-0.32000139,-78.19402717,4287
701,115392,424,-0.32002965,-78.19820103,4248
702,115393,426,-0.32002948,-78.19760861,4250
703,115394,802,-0.32002851,-78.19408102,4286
704,115395,801,-0.32002851,-78.19405409,4286
705,115462,425,-0.32005676,-78.19820102,4248
706,115463,447,-0.3200566,-78.19763553,4249
707,115464,309,-0.32005625,-78.1963699,4259
708,115465,809,-0.32005564,-78.19413487,4285
709,115466,808,-0.32005563,-78.19410794,4285
710,115520,426,-0.32008387,-78.19820101,4248
711,115521,448,-0.32008371,-78.19763552,4249
712,115522,325,-0.32008337,-78.19639682,4258
713,115523,895,-0.3200828,-78.19435028,4281
714,115524,894,-0.3200828,-78.19432336,4281
715,115525,864,-0.32008279,-78.19429643,4282
716,115526,863,-0.32008278,-78.1942695,4282
717,115527,820,-0.32008278,-78.19424257,4283
718,115528,819,-0.32008277,-78.19421564,4283
719,115529,816,-0.32008276,-78.19418872,4284
720,115530,815,-0.32008275,-78.19416179,4284
721,115580,467,-0.32011097,-78.19820101,4247
722,115581,449,-0.32011082,-78.19763551,4249
723,115582,347,-0.32011049,-78.19642374,4258
724,115583,899,-0.32010992,-78.19437721,4280
725,115656,468,-0.32013808,-78.198201,4247
726,115657,450,-0.32013793,-78.19763551,4249
727,115658,358,-0.3201376,-78.19645067,4258
728,115659,904,-0.32013705,-78.19443105,4280
729,115660,902,-0.32013704,-78.19440413,4280
730,115720,413,-0.32016542,-78.19900884,4250
731,115721,469,-0.32016519,-78.19820099,4247
732,115722,500,-0.32016504,-78.1976355,4248
733,115723,386,-0.32016471,-78.19645066,4258
734,115724,1084,-0.32016422,-78.1946734,4278
735,115725,1083,-0.32016421,-78.19464647,4278
736,115726,938,-0.32016421,-78.19461954,4279
737,115727,937,-0.3201642,-78.19459262,4279
738,115728,936,-0.32016419,-78.19456569,4279
739,115729,935,-0.32016418,-78.19453876,4279
740,115730,934,-0.32016418,-78.19451183,4279
741,115731,933,-0.32016417,-78.1944849,4279
742,115732,932,-0.32016416,-78.19445798,4279
743,115787,414,-0.32019253,-78.19900883,4250
744,115788,470,-0.3201923,-78.19820098,4247
745,115789,581,-0.32019215,-78.19766242,4248
746,115790,391,-0.32019183,-78.19647758,4257
747,115791,1200,-0.32019135,-78.19472725,4278
748,115792,1087,-0.32019134,-78.19470032,4278
749,115863,433,-0.32021963,-78.19900882,4249
750,115864,471,-0.32021941,-78.19820098,4247
751,115865,607,-0.32021926,-78.19766241,4248
752,115866,392,-0.32021894,-78.19647757,4257
753,115867,1229,-0.32021847,-78.1947811,4277
754,115868,1212,-0.32021846,-78.19475417,4277
755,115958,434,-0.32024674,-78.19900882,4249
756,115959,586,-0.32024652,-78.19820097,4246
757,115960,685,-0.32024638,-78.19768933,4247
758,115961,404,-0.32024605,-78.19647756,4256
759,115962,1260,-0.32024559,-78.19483495,4277
760,115963,1255,-0.32024559,-78.19480802,4277
761,116038,468,-0.32027385,-78.19898188,4248
762,116039,587,-0.32027363,-78.19820096,4246
763,116040,686,-0.32027349,-78.19768933,4247
764,116041,405,-0.32027316,-78.19647756,4256
765,116042,1310,-0.32027273,-78.19491572,4276
766,116043,1275,-0.32027272,-78.1948888,4276
767,116044,1274,-0.32027271,-78.19486187,4276
768,116045,308,-0.32027237,-78.19362317,4283
769,116133,469,-0.32030095,-78.19898187,4248
770,116134,588,-0.32030074,-78.19820095,4246
771,116135,722,-0.3203006,-78.19768932,4247
772,116136,413,-0.32030026,-78.19647755,4255
773,116137,1342,-0.32029986,-78.1949965,4275
774,116138,1341,-0.32029985,-78.19496957,4275
775,116139,1332,-0.32029984,-78.19494264,4275
776,116140,309,-0.32029949,-78.19365009,4282
777,116220,470,-0.32032806,-78.19898187,4248
778,116221,306,-0.32032795,-78.19855101,4248
779,116222,589,-0.32032785,-78.19820095,4246
780,116223,723,-0.32032771,-78.19768931,4247
781,116224,427,-0.32032738,-78.19650447,4254
782,116225,1370,-0.32032697,-78.19502342,4274
783,116226,312,-0.32032659,-78.19365009,4281
784,116286,493,-0.32035517,-78.19898186,4247
785,116287,321,-0.32035505,-78.19852408,4248
786,116288,623,-0.32035496,-78.19820094,4245
787,116289,746,-0.32035482,-78.1976893,4247
788,116290,428,-0.32035449,-78.19650446,4254
789,116291,1421,-0.32035412,-78.19515806,4271
790,116292,1392,-0.32035411,-78.19513113,4272
791,116293,1391,-0.3203541,-78.1951042,4272
792,116294,1376,-0.3203541,-78.19507727,4273
793,116295,1375,-0.32035409,-78.19505034,4273
794,116296,315,-0.32035371,-78.19367701,4280
795,116360,494,-0.32038228,-78.19898185,4247
796,116361,339,-0.32038215,-78.19849714,4247
797,116362,624,-0.32038207,-78.19820093,4245
798,116363,769,-0.32038193,-78.1976893,4247
799,116364,488,-0.3203816,-78.19650446,4253
800,116365,1476,-0.32038125,-78.19523883,4269
801,116366,1425,-0.32038124,-78.1952119,4270
802,116367,1424,-0.32038124,-78.19518498,4270
803,116368,316,-0.32038083,-78.19370393,4279
804,116432,312,-0.3204097,-78.20011283,4253
805,116433,495,-0.32040939,-78.19898184,4247
806,116434,340,-0.32040926,-78.19849714,4247
807,116435,674,-0.32040917,-78.198174,4244
808,116436,848,-0.32040904,-78.19771622,4246
809,116437,489,-0.32040871,-78.19650445,4253
810,116438,1481,-0.32040838,-78.19529268,4267
811,116439,1479,-0.32040837,-78.19526575,4268
812,116440,319,-0.32040794,-78.19370392,4278
813,116501,319,-0.32043681,-78.20011282,4253
814,116502,517,-0.3204365,-78.19898184,4246
815,116503,343,-0.32043637,-78.19849713,4246
816,116504,675,-0.32043628,-78.19817399,4244
817,116505,849,-0.32043615,-78.19771621,4246
818,116506,522,-0.32043582,-78.19650444,4253
819,116507,321,-0.32043564,-78.19585816,4256
820,116508,310,-0.32043563,-78.19583124,4256
821,116509,1538,-0.32043549,-78.1953196,4266
822,116510,321,-0.32043505,-78.19373084,4277
823,116511,1732,-0.32043491,-78.19321921,4286
824,116569,384,-0.32046391,-78.20008589,4252
825,116570,373,-0.3204637,-78.19930497,4248
826,116571,518,-0.32046361,-78.19898183,4246
827,116572,344,-0.32046348,-78.19849712,4246
828,116573,676,-0.32046339,-78.19817398,4243
829,116574,850,-0.32046326,-78.1977162,4246
830,116575,544,-0.32046294,-78.19653136,4252
831,116576,327,-0.32046276,-78.19591201,4255
832,116577,326,-0.32046276,-78.19588509,4255
833,116578,1696,-0.32046265,-78.19550809,4262
834,116579,1695,-0.32046265,-78.19548116,4262
835,116580,1620,-0.32046264,-78.19545424,4263
836,116581,1619,-0.32046263,-78.19542731,4263
837,116582,1563,-0.32046262,-78.19540038,4264
838,116583,1562,-0.32046262,-78.19537345,4265
839,116584,1561,-0.32046261,-78.19534652,4265
840,116585,324,-0.32046216,-78.19373083,4276
841,116586,2060,-0.32046204,-78.19327306,4284
842,116587,2058,-0.32046203,-78.19324613,4285
843,116588,324,-0.32046202,-78.1932192,4286
844,116649,385,-0.32049102,-78.20008588,4252
845,116650,374,-0.32049081,-78.19930496,4248
846,116651,519,-0.32049072,-78.19898182,4246
847,116652,347,-0.32049059,-78.19849711,4245
848,116653,686,-0.3204905,-78.19817397,4242
849,116654,851,-0.32049037,-78.19771619,4246
850,116655,545,-0.32049004,-78.19653135,4252
851,116656,360,-0.32048988,-78.19593893,4254
852,116657,1752,-0.32048981,-78.19566965,4259
853,116658,1751,-0.3204898,-78.19564272,4260
854,116659,1750,-0.32048979,-78.1956158,4260
855,116660,1749,-0.32048978,-78.19558887,4261
856,116661,1748,-0.32048978,-78.19556194,4261
857,116662,1747,-0.32048977,-78.19553501,4261
858,116663,341,-0.32048931,-78.19386547,4274
859,116664,328,-0.32048928,-78.19375776,4275
860,116665,2072,-0.32048915,-78.19329998,4283
861,116739,386,-0.32051813,-78.20008587,4252
862,116740,376,-0.32051791,-78.19927802,4247
863,116741,520,-0.32051783,-78.19898181,4246
864,116742,348,-0.3205177,-78.19849711,4245
865,116743,733,-0.3205176,-78.19814704,4241
866,116744,852,-0.32051748,-78.19771619,4246
867,116745,546,-0.32051715,-78.19653135,4251
868,116746,386,-0.32051701,-78.19599278,4253
869,116747,385,-0.320517,-78.19596586,4253
870,116748,1804,-0.32051695,-78.19580429,4256
871,116749,1803,-0.32051695,-78.19577736,4257
872,116750,1802,-0.32051694,-78.19575043,4257
873,116751,1801,-0.32051693,-78.1957235,4258
874,116752,1800,-0.32051692,-78.19569657,4258
875,116753,342,-0.32051642,-78.19386546,4274
876,116754,332,-0.3205164,-78.19378468,4274
877,116755,2086,-0.32051627,-78.1933269,4282
878,116830,387,-0.32054524,-78.20008586,4252
879,116831,377,-0.32054502,-78.19927802,4247
880,116832,521,-0.32054494,-78.19898181,4245
881,116833,359,-0.3205448,-78.19847017,4244
882,116834,763,-0.32054471,-78.19814703,4241
883,116835,869,-0.32054459,-78.19771618,4245
884,116836,547,-0.32054426,-78.19653134,4249
885,116837,431,-0.32054414,-78.19610049,4251
886,116838,430,-0.32054414,-78.19607356,4251
887,116839,389,-0.32054413,-78.19604663,4252
888,116840,388,-0.32054412,-78.1960197,4252
889,116841,1808,-0.32054408,-78.19585814,4255
890,116842,1807,-0.32054407,-78.19583121,4255
891,116843,343,-0.32054353,-78.19386545,4273
892,116844,336,-0.32054351,-78.1938116,4273
893,116845,2146,-0.32054339,-78.19338075,4280
894,116846,2144,-0.32054339,-78.19335382,4281
895,116945,388,-0.32057235,-78.20008586,4252
896,116946,379,-0.32057212,-78.19925108,4246
897,116947,584,-0.32057205,-78.1989818,4245
898,116948,431,-0.32057191,-78.19847016,4244
899,116949,766,-0.32057183,-78.19817395,4241
900,116950,870,-0.3205717,-78.19771617,4245
901,116951,548,-0.32057137,-78.19653133,4248
902,116952,433,-0.32057126,-78.19612741,4250
903,116953,1861,-0.32057123,-78.1960197,4252
904,116954,1860,-0.32057122,-78.19599277,4252
905,116955,1857,-0.32057122,-78.19596584,4253
906,116956,1856,-0.32057121,-78.19593891,4253
907,116957,1853,-0.3205712,-78.19591198,4254
908,116958,1852,-0.32057119,-78.19588506,4254
909,116959,347,-0.32057064,-78.19386545,4272
910,116960,337,-0.32057062,-78.19381159,4273
911,116961,2150,-0.32057051,-78.19340767,4279
912,117056,415,-0.32059946,-78.20008585,4251
913,117057,409,-0.32059922,-78.19922415,4245
914,117058,592,-0.32059916,-78.19900872,4244
915,117059,442,-0.32059901,-78.19844323,4243
916,117060,443,-0.320599,-78.1984163,4243
917,117061,449,-0.32059899,-78.19838937,4242
918,117062,849,-0.32059893,-78.19817394,4241
919,117063,873,-0.32059881,-78.19771617,4244
920,117064,549,-0.32059848,-78.19653132,4247
921,117065,2306,-0.32059838,-78.19618126,4249
922,117066,2305,-0.32059838,-78.19615433,4249
923,117067,1870,-0.32059837,-78.1961274,4250
924,117068,1869,-0.32059836,-78.19610047,4250
925,117069,1866,-0.32059836,-78.19607355,4251
926,117070,1865,-0.32059835,-78.19604662,4251
927,117071,310,-0.32059787,-78.19432322,4268
928,117072,348,-0.32059775,-78.19386544,4272
929,117073,338,-0.32059773,-78.19381158,4272
930,117074,2153,-0.32059763,-78.19343459,4278
931,117164,416,-0.32062657,-78.20008584,4251
932,117165,412,-0.32062633,-78.19919721,4245
933,117166,593,-0.32062627,-78.19900871,4244
934,117167,450,-0.3206261,-78.19838936,4242
935,117168,885,-0.32062605,-78.19820087,4240
936,117169,874,-0.32062592,-78.19771616,4244
937,117170,550,-0.32062559,-78.19653132,4246
938,117171,2315,-0.32062551,-78.19623511,4248
939,117172,2314,-0.3206255,-78.19620818,4248
940,117173,353,-0.320625,-78.19437707,4268
941,117174,311,-0.32062499,-78.19435014,4268
942,117175,349,-0.32062485,-78.19386543,4271
943,117176,342,-0.32062484,-78.19381157,4271
944,117177,2156,-0.32062474,-78.19346151,4277
945,117243,432,-0.32065368,-78.20008583,4251
946,117244,414,-0.32065343,-78.19917027,4244
947,117245,594,-0.32065338,-78.19900871,4244
948,117246,452,-0.3206532,-78.19836243,4241
949,117247,911,-0.32065317,-78.19822779,4240
950,117248,877,-0.32065303,-78.19771615,4243
951,117249,568,-0.32065271,-78.19655824,4246
952,117250,2426,-0.32065266,-78.19639667,4246
953,117251,2425,-0.32065266,-78.19636974,4246
954,117252,2322,-0.32065265,-78.19634281,4247
955,117253,2321,-0.32065264,-78.19631588,4247
956,117254,2320,-0.32065263,-78.19628896,4247
957,117255,2319,-0.32065263,-78.19626203,4247
958,117256,360,-0.32065211,-78.19440399,4267
959,117257,353,-0.32065196,-78.19386542,4270
960,117258,343,-0.32065195,-78.19381157,4271
961,117259,2287,-0.32065186,-78.19348843,4276
962,117345,435,-0.32068078,-78.2000589,4250
963,117346,415,-0.32068054,-78.19917027,4244
964,117347,595,-0.32068049,-78.1990087,4244
965,117348,479,-0.32068031,-78.19836242,4241
966,117349,914,-0.32068028,-78.19825471,4240
967,117350,878,-0.32068014,-78.19771614,4243
968,117351,3882,-0.32068001,-78.19725836,4243
969,117352,3856,-0.32068,-78.19723144,4243
970,117353,671,-0.32067983,-78.19661209,4245
971,117354,665,-0.32067982,-78.19658516,4245
972,117355,2554,-0.3206798,-78.19650437,4246
973,117356,2526,-0.32067979,-78.19647745,4246
974,117357,2489,-0.32067979,-78.19645052,4246
975,117358,2488,-0.32067978,-78.19642359,4246
976,117359,379,-0.32067923,-78.19443091,4267
977,117360,354,-0.32067907,-78.19386542,4270
978,117361,502,-0.32067906,-78.19381156,4270
979,117362,2576,-0.32067904,-78.1937577,4271
980,117363,2575,-0.32067904,-78.19373078,4271
981,117364,2490,-0.32067903,-78.19370385,4272
982,117365,2489,-0.32067902,-78.19367692,4272
983,117366,2480,-0.32067901,-78.19364999,4273
984,117367,2479,-0.32067901,-78.19362306,4273
985,117368,2402,-0.320679,-78.19359614,4274
986,117369,2401,-0.32067899,-78.19356921,4274
987,117370,2308,-0.32067898,-78.19354228,4275
988,117371,2307,-0.32067898,-78.19351535,4275
989,117450,438,-0.32070788,-78.20003196,4250
990,117451,416,-0.32070765,-78.19917026,4244
991,117452,596,-0.3207076,-78.19900869,4244
