Device Name:,,OM-CP-VOLT101A,,,,,,,,,
Device Description:,,Voltage Data Logger,,,,,,,,,
Serial Number:,,R37297,,,,,,,,,
Device ID:,,SynopticOld,,,,,,,,,
,,,,,,,,,,,
,,Channel 1,,,,,,,,,
Date,Time,Voltage (ppm),Tract,Description,Point,lat,lon,elev,WS,Notes,Notes_2
7/5/2021,2:40:40 PM,722,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:40:45 PM,716,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:40:50 PM,716,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:40:55 PM,722,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:41:00 PM,722,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:41:05 PM,722,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:41:10 PM,716,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:41:15 PM,711,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:41:20 PM,701,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:41:25 PM,696,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:41:30 PM,691,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:41:35 PM,681,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:41:40 PM,681,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:41:45 PM,681,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:41:50 PM,681,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:41:55 PM,681,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:42:00 PM,681,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:42:05 PM,681,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:42:10 PM,681,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:42:15 PM,681,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:42:20 PM,681,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:42:25 PM,681,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:42:30 PM,671,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:42:35 PM,661,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:42:40 PM,656,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:42:45 PM,651,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:42:50 PM,646,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:42:55 PM,646,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:43:00 PM,646,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:43:05 PM,641,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:43:10 PM,641,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:43:15 PM,641,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:43:20 PM,651,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:43:25 PM,651,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:43:30 PM,651,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:43:35 PM,646,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:43:40 PM,646,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:43:45 PM,651,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:43:50 PM,651,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:43:55 PM,651,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:44:00 PM,641,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:44:05 PM,636,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:44:10 PM,636,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:44:15 PM,636,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:44:20 PM,631,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:44:25 PM,631,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:44:30 PM,636,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:44:35 PM,636,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:44:40 PM,641,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:44:45 PM,636,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:44:50 PM,631,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:44:55 PM,631,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:45:00 PM,626,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:45:05 PM,631,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:45:10 PM,631,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:45:15 PM,641,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:45:20 PM,641,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:45:25 PM,646,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:45:30 PM,646,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:45:35 PM,641,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:45:40 PM,641,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:45:45 PM,636,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:45:50 PM,631,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:45:55 PM,626,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:46:00 PM,626,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:46:05 PM,631,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:46:10 PM,636,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:46:15 PM,631,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:46:20 PM,631,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:46:25 PM,626,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:46:30 PM,626,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:46:35 PM,626,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:46:40 PM,626,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:46:45 PM,626,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:46:50 PM,621,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:46:55 PM,616,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:47:00 PM,611,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:47:05 PM,616,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:47:10 PM,616,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:47:15 PM,616,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:47:20 PM,616,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:47:25 PM,616,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:47:30 PM,616,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:47:35 PM,616,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:47:40 PM,616,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:47:45 PM,621,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:47:50 PM,621,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:47:55 PM,621,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:48:00 PM,621,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:48:05 PM,616,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:48:10 PM,611,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:48:15 PM,601,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:48:20 PM,601,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:48:25 PM,601,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:48:30 PM,601,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:48:35 PM,596,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:48:40 PM,601,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:48:45 PM,596,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:48:50 PM,596,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:48:55 PM,606,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:49:00 PM,611,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:49:05 PM,611,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:49:10 PM,606,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:49:15 PM,606,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:49:20 PM,596,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:49:25 PM,596,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:49:30 PM,601,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:49:35 PM,601,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:49:40 PM,601,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:49:45 PM,601,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:49:50 PM,596,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:49:55 PM,596,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:50:00 PM,596,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:50:05 PM,601,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:50:10 PM,601,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:50:15 PM,601,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:50:20 PM,606,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:50:25 PM,606,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:50:30 PM,606,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:50:35 PM,601,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:50:40 PM,596,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:50:45 PM,596,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:50:50 PM,591,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:50:55 PM,591,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:51:00 PM,596,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:51:05 PM,601,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:51:10 PM,601,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:51:15 PM,601,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:51:20 PM,601,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:51:25 PM,596,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:51:30 PM,596,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:51:35 PM,601,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:51:40 PM,596,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:51:45 PM,596,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:51:50 PM,596,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:51:55 PM,596,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:52:00 PM,601,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:52:05 PM,606,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:52:10 PM,606,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:52:15 PM,606,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:52:20 PM,606,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:52:25 PM,606,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:52:30 PM,596,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:52:35 PM,591,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:52:40 PM,581,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:52:45 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:52:50 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:52:55 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:53:00 PM,576,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:53:05 PM,586,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:53:10 PM,586,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:53:15 PM,591,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:53:20 PM,586,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:53:25 PM,581,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:53:30 PM,586,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:53:35 PM,596,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:53:40 PM,596,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:53:45 PM,596,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:53:50 PM,596,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:53:55 PM,606,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:54:00 PM,606,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:54:05 PM,606,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:54:10 PM,606,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:54:15 PM,601,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:54:20 PM,596,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:54:25 PM,596,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:54:30 PM,596,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:54:35 PM,596,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:54:40 PM,591,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:54:45 PM,586,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:54:50 PM,581,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:54:55 PM,576,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:55:00 PM,576,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:55:05 PM,576,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:55:10 PM,576,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:55:15 PM,576,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:55:20 PM,581,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:55:25 PM,576,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:55:30 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:55:35 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:55:40 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:55:45 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:55:50 PM,576,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:55:55 PM,576,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:56:00 PM,581,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:56:05 PM,581,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:56:10 PM,581,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:56:15 PM,576,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:56:20 PM,576,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:56:25 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:56:30 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:56:35 PM,566,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:56:40 PM,561,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:56:45 PM,561,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:56:50 PM,561,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:56:55 PM,561,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:57:00 PM,561,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:57:05 PM,561,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:57:10 PM,561,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:57:15 PM,561,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:57:20 PM,566,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:57:25 PM,566,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:57:30 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:57:35 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:57:40 PM,581,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:57:45 PM,586,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:57:50 PM,586,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:57:55 PM,586,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:58:00 PM,576,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:58:05 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:58:10 PM,561,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:58:15 PM,561,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:58:20 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:58:25 PM,576,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:58:30 PM,581,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:58:35 PM,586,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:58:40 PM,586,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:58:45 PM,586,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:58:50 PM,581,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:58:55 PM,581,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:59:00 PM,581,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:59:05 PM,576,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:59:10 PM,576,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:59:15 PM,581,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:59:20 PM,581,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:59:25 PM,581,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:59:30 PM,576,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:59:35 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:59:40 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:59:45 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:59:50 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:59:55 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:00:00 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:00:05 PM,566,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:00:10 PM,566,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:00:15 PM,566,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:00:20 PM,566,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:00:25 PM,566,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:00:30 PM,566,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:00:35 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:00:40 PM,576,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:00:45 PM,581,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:00:50 PM,581,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:00:55 PM,581,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:01:00 PM,586,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:01:05 PM,586,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:01:10 PM,591,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:01:15 PM,586,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:01:20 PM,581,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:01:25 PM,576,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:01:30 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:01:35 PM,561,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:01:40 PM,561,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:01:45 PM,556,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:01:50 PM,551,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:01:55 PM,556,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:02:00 PM,561,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:02:05 PM,561,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:02:10 PM,566,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:02:15 PM,561,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:02:20 PM,566,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:02:25 PM,566,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:02:30 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:02:35 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:02:40 PM,576,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:02:45 PM,581,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:02:50 PM,586,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:02:55 PM,586,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:03:00 PM,581,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:03:05 PM,581,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:03:10 PM,581,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:03:15 PM,586,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:03:20 PM,576,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:03:25 PM,576,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:03:30 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:03:35 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:03:40 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:03:45 PM,566,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:03:50 PM,561,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:03:55 PM,561,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:04:00 PM,561,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:04:05 PM,566,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:04:10 PM,566,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:04:15 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:04:20 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:04:25 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:04:30 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:04:35 PM,566,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:04:40 PM,561,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:04:45 PM,561,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:04:50 PM,561,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:04:55 PM,561,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:05:00 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:05:05 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:05:10 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:05:15 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:05:20 PM,576,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:05:25 PM,581,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:05:30 PM,581,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:05:35 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:05:40 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:05:45 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:05:50 PM,566,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:05:55 PM,566,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:06:00 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:06:05 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:06:10 PM,571,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:06:15 PM,566,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:06:20 PM,566,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:06:25 PM,556,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:06:30 PM,551,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:06:35 PM,551,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:06:40 PM,556,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:06:45 PM,556,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:06:50 PM,556,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:06:55 PM,556,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:07:00 PM,561,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:07:05 PM,566,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:07:10 PM,566,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:07:15 PM,566,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,3:07:20 PM,566,NA,NA,NA,NA,NA,NA,NA,NA,
