"","lat_fit","lon_fit","lon_dist","lat_dist","dist","ele_fit"
"8260",-0.329719313073492,-78.2019151606055,-78.2019151568631,-0.329719413073492,105.009034843426,4078.27888135278
"8261",-0.329719213073492,-78.2019151643791,-78.2019151606055,-0.329719313073492,105.020174715245,4078.28002259904
"8262",-0.329719113073492,-78.2019151681838,-78.2019151643791,-0.329719213073492,105.031314718224,4078.28116686606
"8263",-0.329719013073492,-78.2019151720195,-78.2019151681838,-0.329719113073492,105.042454853391,4078.28231419871
"8264",-0.329718913073492,-78.2019151758864,-78.2019151720195,-0.329719013073492,105.053595121755,4078.28346464186
"8265",-0.329718813073492,-78.2019151797844,-78.2019151758864,-0.329718913073492,105.064735524394,4078.28461824038
"8266",-0.329718713073492,-78.2019151837134,-78.2019151797844,-0.329718813073492,105.075876062165,4078.28577503915
"8267",-0.329718613073492,-78.2019151876734,-78.2019151837134,-0.329718713073492,105.087016735792,4078.28693508301
"8268",-0.329718513073492,-78.2019151916644,-78.2019151876734,-0.329718613073492,105.098157546401,4078.28809841688
"8269",-0.329718413073492,-78.2019151956863,-78.2019151916644,-0.329718513073492,105.109298495063,4078.28926508564
"8270",-0.329718313073492,-78.2019151997392,-78.2019151956863,-0.329718413073492,105.120439582605,4078.29043513417
"8271",-0.329718213073492,-78.2019152038229,-78.2019151997392,-0.329718313073492,105.131580810092,4078.29160860739
"8272",-0.329718113073492,-78.2019152079376,-78.2019152038229,-0.329718213073492,105.142722178239,4078.29278555017
